Fecha;Fase;Temp_suelo_est_C;GDU_acumulado;Altura_planta_m;ETo_calculada;KC_calculada;ETc_calculada;Precipitacion_Observada_mm;Riego_Recomendado_mm;Agotamiento_Raiz_Dr_mm;Percolacion_Profunda_mm
16/09/2022;Fase Final (R4-R5);15,99;1281,48;2,60;2,86;1,03;2,94;0,42;5,79;0,00;3,26
17/09/2022;Fase Final (R4-R5);15,42;1286,79;2,60;2,11;1,00;2,11;0,35;6,20;0,00;4,45
18/09/2022;Fase Final (R4-R5);15,62;1294,97;2,60;3,42;1,08;3,69;0,00;3,48;0,20;0,00
19/09/2022;Fase Final (R4-R5);15,85;1303,82;2,60;3,46;1,07;3,72;2,63;7,93;0,00;6,64
20/09/2022;Fase Final (R4-R5);15,90;1312,13;2,60;3,33;1,08;3,59;0,37;7,09;0,00;3,87
21/09/2022;Fase Final (R4-R5);16,42;1319,88;2,60;3,13;1,08;3,37;0,10;7,09;0,00;3,81
22/09/2022;Fase Final (R4-R5);16,30;1327,60;2,60;3,20;1,09;3,50;0,27;7,41;0,00;4,18
23/09/2022;Fase Final (R4-R5);15,73;1334,68;2,60;3,47;1,12;3,87;0,00;7,00;0,00;3,13
24/09/2022;Fase Final (R4-R5);14,49;1338,80;2,60;2,88;1,13;3,27;0,00;6,24;0,00;2,97
25/09/2022;Fase Final (R4-R5);12,92;1342,95;2,60;2,80;1,11;3,11;0,52;5,86;0,00;3,27
26/09/2022;Fase Final (R4-R5);11,60;1347,83;2,60;2,56;1,08;2,75;0,00;6,40;0,00;3,65
27/09/2022;Fase Final (R4-R5);11,00;1353,44;2,60;3,32;1,12;3,73;0,00;6,90;0,00;3,17
28/09/2022;Fase Final (R4-R5);11,24;1358,19;2,60;3,06;1,17;3,57;0,27;4,02;0,00;0,71
29/09/2022;Fase Final (R4-R5);11,90;1361,94;2,60;2,91;1,16;3,38;3,17;6,26;0,00;6,05
30/09/2022;Fase Final (R4-R5);12,15;1366,59;2,60;2,93;1,12;3,28;0,46;6,06;0,00;3,24
01/10/2022;Fase Final (R4-R5);12,11;1373,07;2,60;2,75;1,09;2,98;0,00;6,18;0,00;3,19
02/10/2022;Fase Final (R4-R5);12,38;1381,82;2,60;3,08;1,09;3,35;0,51;6,57;0,00;3,72
03/10/2022;Fase Final (R4-R5);13,45;1390,63;2,60;3,18;1,12;3,55;0,41;6,42;0,00;3,29
04/10/2022;Fase Final (R4-R5);14,62;1399,45;2,60;3,00;1,11;3,33;0,00;6,17;0,00;2,83
05/10/2022;Fase Final (R4-R5);15,11;1407,27;2,60;2,99;1,12;3,34;1,13;5,33;0,00;3,11
06/10/2022;Fase Final (R4-R5);15,07;1413,68;2,60;2,23;1,05;2,35;0,70;4,73;0,00;3,09
07/10/2022;Fase Final (R4-R5);14,84;1420,56;2,60;2,44;1,07;2,61;0,00;4,59;0,00;1,98
08/10/2022;Fase Final (R4-R5);14,41;1426,91;2,60;2,33;1,05;2,44;1,14;5,15;0,00;3,85
09/10/2022;Fase Final (R4-R5);14,30;1434,22;2,60;2,83;1,10;3,10;0,00;4,82;0,00;1,72
10/10/2022;Fase Final (R4-R5);14,42;1439,70;2,60;2,04;1,06;2,16;0,00;3,94;0,00;1,78
11/10/2022;Fase Final (R4-R5);14,33;1445,92;2,60;1,97;1,05;2,07;0,00;3,77;0,00;1,70
12/10/2022;Fase Final (R4-R5);13,82;1451,83;2,60;1,89;1,03;1,94;0,00;4,45;0,00;2,50
13/10/2022;Fase Final (R4-R5);13,82;1458,91;2,60;2,70;1,09;2,94;0,60;5,81;0,00;3,47
14/10/2022;Fase Final (R4-R5);14,32;1466,62;2,60;3,34;1,12;3,73;0,00;5,07;0,00;1,34
15/10/2022;Fase Final (R4-R5);13,90;1472,31;2,60;1,98;1,08;2,13;0,00;1,74;0,39;0,00
16/10/2022;Fase Final (R4-R5);14,37;1477,76;2,60;2,41;1,10;2,66;2,21;0,00;0,84;0,00
17/10/2022;Fase Final (R4-R5);14,20;1482,47;2,60;1,46;1,01;1,47;4,88;4,57;0,00;7,14
18/10/2022;Fase Final (R4-R5);13,92;1488,72;2,60;2,54;1,09;2,77;0,48;0,00;2,29;0,00
19/10/2022;Fase Final (R4-R5);13,38;1490,67;2,60;1,00;1,04;1,04;13,85;3,74;0,00;14,27
20/10/2022;Fase Final (R4-R5);12,81;1493,52;2,60;1,22;1,07;1,30;0,33;2,68;0,00;1,72
21/10/2022;Fase Final (R4-R5);12,41;1496,51;2,60;1,69;1,10;1,87;0,18;0,00;1,69;0,00
22/10/2022;Fase Final (R4-R5);11,51;1500,16;2,60;1,34;1,04;1,40;26,32;3,44;0,00;26,67
23/10/2022;Barbecho / Sin cultivo;11,63;0,00;0,00;1,45;0,00;0,00;0,80;0,00;0,00;0,00
24/10/2022;Barbecho / Sin cultivo;11,61;0,00;0,00;1,22;0,00;0,00;0,20;0,00;0,00;0,00
25/10/2022;Barbecho / Sin cultivo;11,66;0,00;0,00;1,24;0,00;0,00;2,41;0,00;0,00;0,00
26/10/2022;Barbecho / Sin cultivo;12,09;0,00;0,00;1,42;0,00;0,00;1,01;0,00;0,00;0,00
27/10/2022;Barbecho / Sin cultivo;13,03;0,00;0,00;2,04;0,00;0,00;0,80;0,00;0,00;0,00
28/10/2022;Barbecho / Sin cultivo;13,46;0,00;0,00;0,91;0,00;0,00;2,21;0,00;0,00;0,00
29/10/2022;Barbecho / Sin cultivo;13,18;0,00;0,00;0,82;0,00;0,00;5,03;0,00;0,00;0,00
30/10/2022;Barbecho / Sin cultivo;12,66;0,00;0,00;1,25;0,00;0,00;1,01;0,00;0,00;0,00
31/10/2022;Barbecho / Sin cultivo;11,46;0,00;0,00;0,82;0,00;0,00;6,03;0,00;0,00;0,00
01/11/2022;Barbecho / Sin cultivo;9,60;0,00;0,00;0,93;0,00;0,00;0,20;0,00;0,00;0,00
02/11/2022;Barbecho / Sin cultivo;8,57;0,00;0,00;0,85;0,00;0,00;0,20;0,00;0,00;0,00
03/11/2022;Barbecho / Sin cultivo;8,10;0,00;0,00;1,53;0,00;0,00;1,61;0,00;0,00;0,00
04/11/2022;Barbecho / Sin cultivo;6,89;0,00;0,00;1,16;0,00;0,00;0,00;0,00;0,00;0,00
05/11/2022;Barbecho / Sin cultivo;6,75;0,00;0,00;0,95;0,00;0,00;0,20;0,00;0,00;0,00
06/11/2022;Barbecho / Sin cultivo;6,66;0,00;0,00;0,88;0,00;0,00;0,00;0,00;0,00;0,00
07/11/2022;Barbecho / Sin cultivo;6,38;0,00;0,00;0,95;0,00;0,00;0,40;0,00;0,00;0,00
08/11/2022;Barbecho / Sin cultivo;7,74;0,00;0,00;0,85;0,00;0,00;1,21;0,00;0,00;0,00
09/11/2022;Barbecho / Sin cultivo;8,68;0,00;0,00;0,98;0,00;0,00;0,20;0,00;0,00;0,00
10/11/2022;Barbecho / Sin cultivo;8,91;0,00;0,00;0,71;0,00;0,00;0,00;0,00;0,00;0,00
11/11/2022;Barbecho / Sin cultivo;8,50;0,00;0,00;0,92;0,00;0,00;0,20;0,00;0,00;0,00
12/11/2022;Barbecho / Sin cultivo;8,43;0,00;0,00;1,44;0,00;0,00;0,40;0,00;0,00;0,00
13/11/2022;Barbecho / Sin cultivo;8,54;0,00;0,00;1,09;0,00;0,00;0,40;0,00;0,00;0,00
14/11/2022;Barbecho / Sin cultivo;9,24;0,00;0,00;0,97;0,00;0,00;0,00;0,00;0,00;0,00
15/11/2022;Barbecho / Sin cultivo;10,12;0,00;0,00;1,47;0,00;0,00;3,62;0,00;0,00;0,00
16/11/2022;Barbecho / Sin cultivo;10,01;0,00;0,00;0,83;0,00;0,00;0,00;0,00;0,00;0,00
17/11/2022;Barbecho / Sin cultivo;10,11;0,00;0,00;1,57;0,00;0,00;0,40;0,00;0,00;0,00
18/11/2022;Barbecho / Sin cultivo;8,99;0,00;0,00;1,10;0,00;0,00;0,20;0,00;0,00;0,00
19/11/2022;Barbecho / Sin cultivo;7,60;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00;0,00
20/11/2022;Barbecho / Sin cultivo;7,25;0,00;0,00;1,06;0,00;0,00;4,62;0,00;0,00;0,00
21/11/2022;Barbecho / Sin cultivo;6,60;0,00;0,00;1,13;0,00;0,00;5,23;0,00;0,00;0,00
22/11/2022;Barbecho / Sin cultivo;6,81;0,00;0,00;0,73;0,00;0,00;1,61;0,00;0,00;0,00
23/11/2022;Barbecho / Sin cultivo;8,14;0,00;0,00;1,37;0,00;0,00;0,00;0,00;0,00;0,00
24/11/2022;Barbecho / Sin cultivo;7,43;0,00;0,00;0,41;0,00;0,00;12,46;0,00;0,00;0,00
25/11/2022;Barbecho / Sin cultivo;6,81;0,00;0,00;0,93;0,00;0,00;0,20;0,00;0,00;0,00
26/11/2022;Barbecho / Sin cultivo;5,90;0,00;0,00;0,49;0,00;0,00;0,00;0,00;0,00;0,00
27/11/2022;Barbecho / Sin cultivo;4,04;0,00;0,00;0,42;0,00;0,00;0,80;0,00;0,00;0,00
28/11/2022;Barbecho / Sin cultivo;3,67;0,00;0,00;0,73;0,00;0,00;0,20;0,00;0,00;0,00
29/11/2022;Barbecho / Sin cultivo;3,78;0,00;0,00;0,62;0,00;0,00;0,00;0,00;0,00;0,00
30/11/2022;Barbecho / Sin cultivo;3,65;0,00;0,00;0,43;0,00;0,00;0,20;0,00;0,00;0,00
01/12/2022;Barbecho / Sin cultivo;3,62;0,00;0,00;0,80;0,00;0,00;0,20;0,00;0,00;0,00
02/12/2022;Barbecho / Sin cultivo;2,23;0,00;0,00;0,44;0,00;0,00;0,20;0,00;0,00;0,00
03/12/2022;Barbecho / Sin cultivo;0,63;0,00;0,00;0,70;0,00;0,00;0,00;0,00;0,00;0,00
04/12/2022;Barbecho / Sin cultivo;0,03;0,00;0,00;0,47;0,00;0,00;0,20;0,00;0,00;0,00
05/12/2022;Barbecho / Sin cultivo;0,67;0,00;0,00;0,49;0,00;0,00;0,80;0,00;0,00;0,00
06/12/2022;Barbecho / Sin cultivo;2,84;0,00;0,00;0,46;0,00;0,00;2,41;0,00;0,00;0,00
07/12/2022;Barbecho / Sin cultivo;4,89;0,00;0,00;0,51;0,00;0,00;4,02;0,00;0,00;0,00
08/12/2022;Barbecho / Sin cultivo;6,64;0,00;0,00;0,38;0,00;0,00;7,24;0,00;0,00;0,00
09/12/2022;Barbecho / Sin cultivo;7,11;0,00;0,00;0,50;0,00;0,00;0,80;0,00;0,00;0,00
10/12/2022;Barbecho / Sin cultivo;6,31;0,00;0,00;0,47;0,00;0,00;0,20;0,00;0,00;0,00
11/12/2022;Barbecho / Sin cultivo;5,53;0,00;0,00;0,39;0,00;0,00;4,42;0,00;0,00;0,00
12/12/2022;Barbecho / Sin cultivo;5,78;0,00;0,00;0,81;0,00;0,00;20,50;0,00;0,00;0,00
13/12/2022;Barbecho / Sin cultivo;6,62;0,00;0,00;0,39;0,00;0,00;10,45;0,00;0,00;0,00
14/12/2022;Barbecho / Sin cultivo;7,54;0,00;0,00;0,56;0,00;0,00;3,22;0,00;0,00;0,00
15/12/2022;Barbecho / Sin cultivo;8,35;0,00;0,00;0,53;0,00;0,00;0,40;0,00;0,00;0,00
16/12/2022;Barbecho / Sin cultivo;7,79;0,00;0,00;0,38;0,00;0,00;0,00;0,00;0,00;0,00
17/12/2022;Barbecho / Sin cultivo;6,12;0,00;0,00;0,37;0,00;0,00;0,00;0,00;0,00;0,00
18/12/2022;Barbecho / Sin cultivo;5,66;0,00;0,00;0,45;0,00;0,00;0,20;0,00;0,00;0,00
19/12/2022;Barbecho / Sin cultivo;5,74;0,00;0,00;0,56;0,00;0,00;0,80;0,00;0,00;0,00
20/12/2022;Barbecho / Sin cultivo;6,51;0,00;0,00;0,41;0,00;0,00;11,26;0,00;0,00;0,00
21/12/2022;Barbecho / Sin cultivo;7,74;0,00;0,00;0,44;0,00;0,00;0,20;0,00;0,00;0,00
22/12/2022;Barbecho / Sin cultivo;8,74;0,00;0,00;0,56;0,00;0,00;0,20;0,00;0,00;0,00
23/12/2022;Barbecho / Sin cultivo;9,31;0,00;0,00;0,57;0,00;0,00;0,20;0,00;0,00;0,00
24/12/2022;Barbecho / Sin cultivo;9,35;0,00;0,00;0,80;0,00;0,00;0,00;0,00;0,00;0,00
25/12/2022;Barbecho / Sin cultivo;9,38;0,00;0,00;0,46;0,00;0,00;7,44;0,00;0,00;0,00
26/12/2022;Barbecho / Sin cultivo;8,84;0,00;0,00;0,47;0,00;0,00;0,20;0,00;0,00;0,00
27/12/2022;Barbecho / Sin cultivo;8,35;0,00;0,00;0,47;0,00;0,00;0,80;0,00;0,00;0,00
28/12/2022;Barbecho / Sin cultivo;7,53;0,00;0,00;0,36;0,00;0,00;0,20;0,00;0,00;0,00
29/12/2022;Barbecho / Sin cultivo;7,44;0,00;0,00;0,43;0,00;0,00;11,06;0,00;0,00;0,00
30/12/2022;Barbecho / Sin cultivo;8,11;0,00;0,00;0,64;0,00;0,00;1,81;0,00;0,00;0,00
31/12/2022;Barbecho / Sin cultivo;8,35;0,00;0,00;1,14;0,00;0,00;0,20;0,00;0,00;0,00
01/01/2023;Barbecho / Sin cultivo;8,88;0,00;0,00;0,68;0,00;0,00;11,86;0,00;0,00;0,00
02/01/2023;Barbecho / Sin cultivo;7,70;0,00;0,00;0,60;0,00;0,00;0,00;0,00;0,00;0,00
03/01/2023;Barbecho / Sin cultivo;5,40;0,00;0,00;0,40;0,00;0,00;0,20;0,00;0,00;0,00
04/01/2023;Barbecho / Sin cultivo;3,48;0,00;0,00;0,30;0,00;0,00;0,40;0,00;0,00;0,00
05/01/2023;Barbecho / Sin cultivo;1,93;0,00;0,00;0,33;0,00;0,00;0,20;0,00;0,00;0,00
06/01/2023;Barbecho / Sin cultivo;1,02;0,00;0,00;0,28;0,00;0,00;0,40;0,00;0,00;0,00
07/01/2023;Barbecho / Sin cultivo;1,89;0,00;0,00;0,46;0,00;0,00;6,83;0,00;0,00;0,00
08/01/2023;Barbecho / Sin cultivo;3,49;0,00;0,00;0,92;0,00;0,00;6,43;0,00;0,00;0,00
09/01/2023;Barbecho / Sin cultivo;4,37;0,00;0,00;0,95;0,00;0,00;0,00;0,00;0,00;0,00
10/01/2023;Barbecho / Sin cultivo;5,39;0,00;0,00;0,41;0,00;0,00;0,00;0,00;0,00;0,00
11/01/2023;Barbecho / Sin cultivo;5,61;0,00;0,00;0,70;0,00;0,00;3,02;0,00;0,00;0,00
12/01/2023;Barbecho / Sin cultivo;4,33;0,00;0,00;0,52;0,00;0,00;0,20;0,00;0,00;0,00
13/01/2023;Barbecho / Sin cultivo;4,36;0,00;0,00;0,52;0,00;0,00;0,40;0,00;0,00;0,00
14/01/2023;Barbecho / Sin cultivo;4,56;0,00;0,00;0,37;0,00;0,00;0,40;0,00;0,00;0,00
15/01/2023;Barbecho / Sin cultivo;4,19;0,00;0,00;0,92;0,00;0,00;1,61;0,00;0,00;0,00
16/01/2023;Barbecho / Sin cultivo;5,43;0,00;0,00;0,95;0,00;0,00;2,21;0,00;0,00;0,00
17/01/2023;Barbecho / Sin cultivo;4,75;0,00;0,00;1,08;0,00;0,00;2,01;0,00;0,00;0,00
18/01/2023;Barbecho / Sin cultivo;3,58;0,00;0,00;0,53;0,00;0,00;1,61;0,00;0,00;0,00
19/01/2023;Barbecho / Sin cultivo;3,19;0,00;0,00;0,62;0,00;0,00;0,40;0,00;0,00;0,00
20/01/2023;Barbecho / Sin cultivo;2,86;0,00;0,00;0,89;0,00;0,00;4,02;0,00;0,00;0,00
21/01/2023;Barbecho / Sin cultivo;3,15;0,00;0,00;0,58;0,00;0,00;0,60;0,00;0,00;0,00
22/01/2023;Barbecho / Sin cultivo;3,20;0,00;0,00;0,71;0,00;0,00;0,00;0,00;0,00;0,00
23/01/2023;Barbecho / Sin cultivo;2,31;0,00;0,00;1,17;0,00;0,00;0,00;0,00;0,00;0,00
24/01/2023;Barbecho / Sin cultivo;1,18;0,00;0,00;1,03;0,00;0,00;0,00;0,00;0,00;0,00
25/01/2023;Barbecho / Sin cultivo;0,17;0,00;0,00;0,71;0,00;0,00;0,20;0,00;0,00;0,00
26/01/2023;Barbecho / Sin cultivo;0,57;0,00;0,00;0,94;0,00;0,00;0,00;0,00;0,00;0,00
27/01/2023;Barbecho / Sin cultivo;1,17;0,00;0,00;1,18;0,00;0,00;0,00;0,00;0,00;0,00
28/01/2023;Barbecho / Sin cultivo;1,02;0,00;0,00;1,23;0,00;0,00;0,00;0,00;0,00;0,00
29/01/2023;Barbecho / Sin cultivo;1,06;0,00;0,00;0,71;0,00;0,00;0,00;0,00;0,00;0,00
30/01/2023;Barbecho / Sin cultivo;0,30;0,00;0,00;0,66;0,00;0,00;0,20;0,00;0,00;0,00
31/01/2023;Barbecho / Sin cultivo;-0,18;0,00;0,00;0,72;0,00;0,00;0,00;0,00;0,00;0,00
01/02/2023;Barbecho / Sin cultivo;-0,18;0,00;0,00;0,93;0,00;0,00;0,00;0,00;0,00;0,00
02/02/2023;Barbecho / Sin cultivo;0,28;0,00;0,00;1,18;0,00;0,00;0,20;0,00;0,00;0,00
03/02/2023;Barbecho / Sin cultivo;1,66;0,00;0,00;1,83;0,00;0,00;0,00;0,00;0,00;0,00
04/02/2023;Barbecho / Sin cultivo;3,08;0,00;0,00;1,95;0,00;0,00;0,00;0,00;0,00;0,00
05/02/2023;Barbecho / Sin cultivo;3,31;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00;0,00
06/02/2023;Barbecho / Sin cultivo;3,33;0,00;0,00;1,76;0,00;0,00;0,20;0,00;0,00;0,00
07/02/2023;Barbecho / Sin cultivo;2,56;0,00;0,00;1,41;0,00;0,00;1,21;0,00;0,00;0,00
08/02/2023;Barbecho / Sin cultivo;1,81;0,00;0,00;1,12;0,00;0,00;0,00;0,00;0,00;0,00
09/02/2023;Barbecho / Sin cultivo;1,62;0,00;0,00;1,16;0,00;0,00;0,00;0,00;0,00;0,00
10/02/2023;Barbecho / Sin cultivo;1,35;0,00;0,00;1,17;0,00;0,00;0,00;0,00;0,00;0,00
11/02/2023;Barbecho / Sin cultivo;1,22;0,00;0,00;1,26;0,00;0,00;0,00;0,00;0,00;0,00
12/02/2023;Barbecho / Sin cultivo;0,84;0,00;0,00;1,19;0,00;0,00;0,00;0,00;0,00;0,00
13/02/2023;Barbecho / Sin cultivo;1,48;0,00;0,00;1,10;0,00;0,00;0,00;0,00;0,00;0,00
14/02/2023;Barbecho / Sin cultivo;2,20;0,00;0,00;1,35;0,00;0,00;0,00;0,00;0,00;0,00
15/02/2023;Barbecho / Sin cultivo;3,10;0,00;0,00;1,35;0,00;0,00;0,00;0,00;0,00;0,00
16/02/2023;Barbecho / Sin cultivo;4,16;0,00;0,00;1,41;0,00;0,00;0,20;0,00;0,00;0,00
17/02/2023;Barbecho / Sin cultivo;4,76;0,00;0,00;1,92;0,00;0,00;0,00;0,00;0,00;0,00
18/02/2023;Barbecho / Sin cultivo;5,29;0,00;0,00;1,86;0,00;0,00;0,00;0,00;0,00;0,00
19/02/2023;Barbecho / Sin cultivo;6,29;0,00;0,00;2,24;0,00;0,00;0,00;0,00;0,00;0,00
20/02/2023;Barbecho / Sin cultivo;7,26;0,00;0,00;1,72;0,00;0,00;0,00;0,00;0,00;0,00
21/02/2023;Barbecho / Sin cultivo;7,24;0,00;0,00;1,02;0,00;0,00;1,41;0,00;0,00;0,00
22/02/2023;Barbecho / Sin cultivo;7,54;0,00;0,00;1,39;0,00;0,00;3,22;0,00;0,00;0,00
23/02/2023;Barbecho / Sin cultivo;5,86;0,00;0,00;1,16;0,00;0,00;4,42;0,00;0,00;0,00
24/02/2023;Barbecho / Sin cultivo;3,62;0,00;0,00;1,12;0,00;0,00;0,00;0,00;0,00;0,00
25/02/2023;Barbecho / Sin cultivo;2,48;0,00;0,00;0,64;0,00;0,00;2,41;0,00;0,00;0,00
26/02/2023;Barbecho / Sin cultivo;1,45;0,00;0,00;1,56;0,00;0,00;0,00;0,00;0,00;0,00
27/02/2023;Barbecho / Sin cultivo;0,97;0,00;0,00;1,77;0,00;0,00;0,00;0,00;0,00;0,00
